slug,use,scaled,hex minus,magnitude,binned
gasi-strand,undefined,0.3622456376322773,3800631,1376762,8.0
gasi-strand,infrastructure,0.0141573859709085,3800631,53807,1.0
gasi-strand,recreation,0.0279940357272252,3800631,106395,1.0
gasi-strand,Strasse,0.2731212811283332,0,58338,6.0
gasi-strand,length,0.3767994643454971,0,4517,8.0
gasi-strand,Stadtzentr,0.0,0,0,0.0
gasi-strand,Reben,0.0,0,0,0.0
gasi-strand,Obstanlage,0.0,0,0,0.0
gerra-gambarogno,dist,0.8991315965263861,0,1346,18.0
gerra-gambarogno,Siedl,0.2064824843888534,3093783,638812,5.0
gerra-gambarogno,Wald,0.6882845370861499,3093783,2129403,14.0
gerra-gambarogno,undefined,0.081890035597196,3093783,253350,2.0
gerra-gambarogno,Strasse,0.0929484825025852,0,26453,2.0
gerra-gambarogno,length,0.1519082691663876,0,1830,4.0
gerra-gambarogno,Stadtzentr,0.0,0,0,0.0
gerra-gambarogno,Reben,0.0,0,0,0.0
gerra-gambarogno,Obstanlage,0.0,0,0,0.0
gerra-gambarogno,infrastructure,0.0,0,0,0.0
gerra-gambarogno,recreation,0.0,0,0,0.0
grand-clos,dist,0.7441549766199065,0,1114,15.0
grand-clos,Siedl,0.2724808900399362,2866568,781085,6.0
grand-clos,Wald,0.4804961891711621,2866568,1377375,10.0
grand-clos,undefined,0.2470229207889015,2866568,708108,5.0
grand-clos,infrastructure,0.0149558635971656,2866568,42872,1.0
grand-clos,recreation,0.0331500944683677,2866568,95027,1.0
grand-clos,Strasse,0.1419231616836847,0,35120,3.0
grand-clos,length,0.0924004017408771,0,1119,2.0
grand-clos,Stadtzentr,0.0,0,0,0.0
grand-clos,Reben,0.0,0,0,0.0
grand-clos,Obstanlage,0.0,0,0,0.0
greifensee_fallanden_meistery,dist,0.8830995323981295,0,1322,18.0
greifensee_fallanden_meistery,Siedl,0.2163522030140482,3581230,774807,5.0
greifensee_fallanden_meistery,Wald,0.2922322777369786,3581230,1046551,6.0
greifensee_fallanden_meistery,undefined,0.4546234115094534,3581230,1628111,10.0
greifensee_fallanden_meistery,infrastructure,0.0157228103193595,3581230,56307,1.0
greifensee_fallanden_meistery,recreation,0.0075407052884064,3581230,27005,1.0
greifensee_fallanden_meistery,Strasse,0.2648542965152088,0,56875,6.0
greifensee_fallanden_meistery,length,0.0,0,15,0.0
greifensee_fallanden_meistery,Stadtzentr,0.0,0,0,0.0
greifensee_fallanden_meistery,Reben,0.0,0,0,0.0
greifensee_fallanden_meistery,Obstanlage,0.0,0,0,0.0
greifensee_fallanden_simmenc,dist,0.9679358717434868,0,1449,20.0
greifensee_fallanden_simmenc,Siedl,0.1890651262190242,3488856,659621,4.0
greifensee_fallanden_simmenc,Wald,0.3063382380929451,3488856,1068770,7.0
greifensee_fallanden_simmenc,undefined,0.4802654509099831,3488856,1675577,10.0
greifensee_fallanden_simmenc,infrastructure,0.013088244398737,3488856,45663,1.0
greifensee_fallanden_simmenc,recreation,0.0077403595906509,3488856,27005,1.0
greifensee_fallanden_simmenc,Strasse,0.2434155134515084,0,53081,5.0
greifensee_fallanden_simmenc,Stadtzentr,0.0,0,0,0.0
greifensee_fallanden_simmenc,Reben,0.0,0,0,0.0
greifensee_fallanden_simmenc,Obstanlage,0.0,0,0,0.0
greifensee_fallanden_simmenc,length,0.0,0,0,0.0
greifensee_maur_simmenc,dist,0.706746826987308,0,1058,15.0
greifensee_maur_simmenc,Obstanlage,0.0239837862491564,3345802,80245,1.0
greifensee_maur_simmenc,Siedl,0.0621432469703825,3345802,207919,2.0
greifensee_maur_simmenc,Wald,0.2077705136167651,3345802,695159,5.0
greifensee_maur_simmenc,undefined,0.6870385635491879,3345802,2298695,14.0
greifensee_maur_simmenc,infrastructure,0.004316154990642,3345802,14441,1.0
greifensee_maur_simmenc,recreation,0.0069726182242702,3345802,23329,1.0
greifensee_maur_simmenc,Strasse,0.1617175889562578,0,38623,4.0
greifensee_maur_simmenc,length,0.1697355205892199,0,2043,4.0
greifensee_maur_simmenc,Stadtzentr,0.0,0,0,0.0
greifensee_maur_simmenc,Reben,0.0,0,0,0.0
greifensee_uster_fischerb_-2,dist,0.2885771543086172,0,432,6.0
greifensee_uster_fischerb_-2,Siedl,0.3654249307521072,3177353,1161084,8.0
greifensee_uster_fischerb_-2,Wald,0.146932997372341,3177353,466858,3.0
greifensee_uster_fischerb_-2,undefined,0.4876420718755517,3177353,1549411,10.0
greifensee_uster_fischerb_-2,infrastructure,0.0187231321165762,3177353,59490,1.0
greifensee_uster_fischerb_-2,recreation,0.0132893638195063,3177353,42225,1.0
greifensee_uster_fischerb_-2,Strasse,0.2514621204843786,0,54505,6.0
greifensee_uster_fischerb_-2,length,0.2471543354536324,0,2968,5.0
greifensee_uster_fischerb_-2,Stadtzentr,0.0,0,0,0.0
greifensee_uster_fischerb_-2,Reben,0.0,0,0,0.0
greifensee_uster_fischerb_-2,Obstanlage,0.0,0,0,0.0
greifensee_uster_fischerb_1,dist,0.096192384769539,0,144,2.0
greifensee_uster_fischerb_1,Siedl,0.352489500890852,3275516,1154585,8.0
greifensee_uster_fischerb_1,Wald,0.1426947693126823,3275516,467399,3.0
greifensee_uster_fischerb_1,undefined,0.5015362465028411,3275516,1642790,11.0
greifensee_uster_fischerb_1,infrastructure,0.0226559723719865,3275516,74210,1.0
greifensee_uster_fischerb_1,recreation,0.0128910986849094,3275516,42225,1.0
greifensee_uster_fischerb_1,Strasse,0.2287293254750832,0,50482,5.0
greifensee_uster_fischerb_1,length,0.2250585872112487,0,2704,5.0
greifensee_uster_fischerb_1,Stadtzentr,0.0,0,0,0.0
greifensee_uster_fischerb_1,Reben,0.0,0,0,0.0
greifensee_uster_fischerb_1,Obstanlage,0.0,0,0,0.0
hafeli,dist,0.7722110888443554,0,1156,16.0
hafeli,Siedl,0.4535774566362235,3413794,1548420,10.0
hafeli,Wald,0.2185225587718532,3413794,745991,5.0
hafeli,undefined,0.3278999845919232,3413794,1119383,7.0
hafeli,infrastructure,0.0133754409317023,3413794,45661,1.0
hafeli,recreation,0.0092085228341253,3413794,31436,1.0
hafeli,Strasse,0.2756471472404771,0,58785,6.0
hafeli,length,0.1540843655841982,0,1856,4.0
hafeli,Stadtzentr,0.0,0,0,0.0
hafeli,Reben,0.0,0,0,0.0
hafeli,Obstanlage,0.0,0,0,0.0
impromptu_cudrefin,dist,0.6840347361389446,0,1024,14.0
impromptu_cudrefin,Siedl,0.2465551980889297,3168905,781310,5.0
impromptu_cudrefin,Wald,0.1182452613757749,3168905,374708,3.0
impromptu_cudrefin,undefined,0.5420863042596733,3168905,1717820,11.0
impromptu_cudrefin,infrastructure,0.0044094095594535,3168905,13973,1.0
impromptu_cudrefin,recreation,0.0594164230230947,3168905,188285,2.0
impromptu_cudrefin,Strasse,0.1215749651068831,0,31519,3.0
impromptu_cudrefin,length,0.0831938399732172,0,1009,2.0
impromptu_cudrefin,Stadtzentr,0.0,0,0,0.0
impromptu_cudrefin,Reben,0.0,0,0,0.0
impromptu_cudrefin,Obstanlage,0.0,0,0,0.0
isole-di-brissago-porto,dist,0.9652638610554444,0,1445,20.0
isole-di-brissago-porto,Siedl,0.5694535776016952,704089,400946,12.0
isole-di-brissago-porto,Wald,0.1717126670065858,704089,120901,4.0
isole-di-brissago-porto,undefined,0.2588337553917189,704089,182242,6.0
isole-di-brissago-porto,infrastructure,0.0369314106597319,704089,26003,1.0
isole-di-brissago-porto,Strasse,0.0,0,10004,0.0
isole-di-brissago-porto,Stadtzentr,0.0,0,0,0.0
isole-di-brissago-porto,Reben,0.0,0,0,0.0
isole-di-brissago-porto,Obstanlage,0.0,0,0,0.0
isole-di-brissago-porto,recreation,0.0,0,0,0.0
isole-di-brissago-porto,length,0.0,0,0,0.0
katzenbach_zuerich_sanesim,dist,0.9151636606546426,0,1370,19.0
katzenbach_zuerich_sanesim,Siedl,0.2681022456976228,5768497,1546547,6.0
katzenbach_zuerich_sanesim,Wald,0.1215155351558646,5768497,700962,3.0
katzenbach_zuerich_sanesim,undefined,0.5794807555590303,5768497,3342733,12.0
katzenbach_zuerich_sanesim,infrastructure,0.0201830736845316,5768497,116426,1.0
katzenbach_zuerich_sanesim,recreation,0.0092958356396822,5768497,53623,1.0
katzenbach_zuerich_sanesim,Strasse,0.4427385587306251,0,88355,9.0
katzenbach_zuerich_sanesim,length,0.192417140944091,0,2314,4.0
katzenbach_zuerich_sanesim,Stadtzentr,0.0,0,0,0.0
katzenbach_zuerich_sanesim,Reben,0.0,0,0,0.0
katzenbach_zuerich_sanesim,Obstanlage,0.0,0,0,0.0
katzensee_regensdorfzuerichaffoltern_stueberj,dist,0.2197728790915163,0,329,5.0
katzensee_regensdorfzuerichaffoltern_stueberj,Siedl,0.1743929043649534,5515729,961904,4.0
katzensee_regensdorfzuerichaffoltern_stueberj,Wald,0.1839049743016743,5515729,1014370,4.0
katzensee_regensdorfzuerichaffoltern_stueberj,undefined,0.5701804784100162,5515729,3144961,12.0
katzensee_regensdorfzuerichaffoltern_stueberj,infrastructure,0.0158651739416494,5515729,87508,1.0
katzensee_regensdorfzuerichaffoltern_stueberj,recreation,0.0045101925783518,5515729,24877,1.0
katzensee_regensdorfzuerichaffoltern_stueberj,Strasse,0.391701371426634,0,79323,8.0
katzensee_regensdorfzuerichaffoltern_stueberj,length,0.1608637428858386,0,1937,4.0
katzensee_regensdorfzuerichaffoltern_stueberj,Stadtzentr,0.0,0,0,0.0
katzensee_regensdorfzuerichaffoltern_stueberj,Reben,0.0,0,0,0.0
katzensee_regensdorfzuerichaffoltern_stueberj,Obstanlage,0.0,0,0,0.0
la-morges,dist,0.0647962591850367,0,97,2.0
la-morges,Obstanlage,0.0103959226739383,2828128,29401,1.0
la-morges,Reben,0.005541828375519,2828128,15673,1.0
la-morges,Siedl,0.9233033299765782,2828128,2611220,19.0
la-morges,undefined,0.0607589189739644,2828128,171834,2.0
la-morges,infrastructure,0.030103658674572,2828128,85137,1.0
la-morges,recreation,0.04077396779778,2828128,115314,1.0
la-morges,Strasse,0.3056071967406721,0,64087,7.0
la-morges,length,0.1445430197522598,0,1742,3.0
la-morges,Wald,0.0,0,0,0.0
la-morges,Stadtzentr,0.0,0,0,0.0
la-pecherie,dist,0.4201736806947228,0,629,9.0
la-pecherie,Obstanlage,0.1636254549117329,3425115,560436,4.0
la-pecherie,Reben,0.1621463804864946,3425115,555370,4.0
la-pecherie,Siedl,0.0929472441071321,3425115,318355,2.0
la-pecherie,Wald,0.1065972967331023,3425115,365108,3.0
la-pecherie,undefined,0.4746836237615379,3425115,1625846,10.0
la-pecherie,infrastructure,0.0093617294601787,3425115,32065,1.0
la-pecherie,recreation,0.0016075372651721,3425115,5506,1.0
la-pecherie,Strasse,0.1401996959919534,0,34815,3.0
la-pecherie,length,0.1955138935386675,0,2351,4.0
la-pecherie,Stadtzentr,0.0,0,0,0.0
la-petite-plage,dist,0.4428857715430861,0,663,9.0
la-petite-plage,Obstanlage,4.735738810075981e-05,3589725,170,1.0
la-petite-plage,Siedl,0.6631833914854202,3589725,2380646,14.0
la-petite-plage,Wald,0.1294828991078704,3589725,464808,3.0
la-petite-plage,undefined,0.1186414001072505,3589725,425890,3.0
la-petite-plage,infrastructure,0.0876214751826393,3589725,314537,2.0
la-petite-plage,recreation,0.0876292752230324,3589725,314565,2.0
la-petite-plage,Strasse,0.2719402833264583,0,58129,6.0
la-petite-plage,length,0.2954469367258118,0,3545,6.0
la-petite-plage,Stadtzentr,0.0,0,0,0.0
la-petite-plage,Reben,0.0,0,0,0.0
lacleman_vidy_santie,dist,0.1783567134268537,0,267,4.0
lacleman_vidy_santie,Siedl,0.9093154113851266,3721768,3384261,19.0
lacleman_vidy_santie,Wald,0.0422887724328867,3721768,157389,1.0
lacleman_vidy_santie,undefined,0.0483958161819866,3721768,180118,1.0
lacleman_vidy_santie,infrastructure,0.3385498505011596,3721768,1260004,7.0
lacleman_vidy_santie,recreation,0.0572418807405512,3721768,213041,2.0
lacleman_vidy_santie,Strasse,0.5356418355757223,0,104796,11.0
lacleman_vidy_santie,length,0.2885838634081017,0,3463,6.0
lacleman_vidy_santie,Stadtzentr,0.0,0,0,0.0
lacleman_vidy_santie,Reben,0.0,0,0,0.0
lacleman_vidy_santie,Obstanlage,0.0,0,0,0.0
le-port,dist,0.342685370741483,0,513,7.0
le-port,Siedl,0.9998493188355224,2920073,2919633,20.0
le-port,undefined,0.0001506811644777,2920073,440,1.0
le-port,infrastructure,0.0500607347830002,2920073,146181,2.0
le-port,recreation,0.0156561154464289,2920073,45717,1.0
le-port,Strasse,0.3367086890924399,0,69591,7.0
le-port,length,0.1190994308670907,0,1438,3.0
le-port,Wald,0.0,0,0,0.0
le-port,Stadtzentr,0.0,0,0,0.0
le-port,Reben,0.0,0,0,0.0
le-port,Obstanlage,0.0,0,0,0.0
lido,dist,0.0153640614562458,0,23,1.0
lido,Siedl,0.968792002968647,3144867,3046722,20.0
lido,Stadtzentr,0.0307100427458458,3144867,96579,1.0
lido,undefined,0.0004979542855071,3144867,1566,1.0
lido,infrastructure,0.0880297958546418,3144867,276842,2.0
lido,recreation,0.0141570374836201,3144867,44522,1.0
lido,Strasse,0.355158248054744,0,72856,8.0
lido,length,0.1095580850351523,0,1324,3.0
lido,Wald,0.0,0,0,0.0
lido,Reben,0.0,0,0,0.0
lido,Obstanlage,0.0,0,0,0.0
lugano-centro,dist,0.5791583166332666,0,867,12.0
lugano-centro,Siedl,0.9768463230190608,4238722,4140580,20.0
lugano-centro,Stadtzentr,0.0227849337606948,4238722,96579,1.0
lugano-centro,undefined,0.0003687432202442,4238722,1563,1.0
lugano-centro,infrastructure,0.0943510803492184,4238722,399928,2.0
lugano-centro,recreation,0.0111899294174045,4238722,47431,1.0
lugano-centro,Strasse,0.4837174872435285,0,95607,10.0
lugano-centro,length,0.1138265818547037,0,1375,3.0
lugano-centro,Wald,0.0,0,0,0.0
lugano-centro,Reben,0.0,0,0,0.0
lugano-centro,Obstanlage,0.0,0,0,0.0
magadino-lido,dist,0.7982631930527722,0,1195,16.0
magadino-lido,Siedl,0.2607330578877436,3599743,938572,6.0
magadino-lido,Wald,0.4143312453139016,3599743,1491486,9.0
magadino-lido,undefined,0.1647678737065396,3599743,593122,4.0
magadino-lido,infrastructure,0.0004761451025809,3599743,1714,1.0
magadino-lido,recreation,0.0007122730706053,3599743,2564,1.0
magadino-lido,Strasse,0.1465510908690222,0,35939,3.0
magadino-lido,length,0.3345329762303314,0,4012,7.0
magadino-lido,Stadtzentr,0.0,0,0,0.0
magadino-lido,Reben,0.0,0,0,0.0
magadino-lido,Obstanlage,0.0,0,0,0.0
mols-rocks,dist,0.7414829659318637,0,1110,15.0
mols-rocks,Siedl,0.1528279561724617,3514959,537184,4.0
mols-rocks,Wald,0.415604847737911,3514959,1460834,9.0
mols-rocks,undefined,0.3951337696968869,3514959,1388879,8.0
mols-rocks,infrastructure,0.0157612080254705,3514959,55400,1.0
mols-rocks,recreation,0.0148030176169906,3514959,52032,1.0
mols-rocks,Strasse,0.1898185557922574,0,43596,4.0
mols-rocks,length,0.1407766990291262,0,1697,3.0
mols-rocks,Stadtzentr,0.0,0,0,0.0
mols-rocks,Reben,0.0,0,0,0.0
mols-rocks,Obstanlage,0.0,0,0,0.0
muhlehorn-dorf,dist,0.0708082832331329,0,106,2.0
muhlehorn-dorf,Siedl,0.0461889487174291,3158656,145895,1.0
muhlehorn-dorf,Wald,0.4123620932447218,3158656,1302510,9.0
muhlehorn-dorf,undefined,0.541448958037849,3158656,1710251,11.0
muhlehorn-dorf,infrastructure,0.0002235127851845,3158656,706,1.0
muhlehorn-dorf,recreation,0.0002573879523442,3158656,813,1.0
muhlehorn-dorf,Strasse,0.1666676084511976,0,39499,4.0
muhlehorn-dorf,length,0.167894208235688,0,2021,4.0
muhlehorn-dorf,Stadtzentr,0.0,0,0,0.0
muhlehorn-dorf,Reben,0.0,0,0,0.0
muhlehorn-dorf,Obstanlage,0.0,0,0,0.0
mullermatte,dist,0.7007348029392118,0,1049,15.0
mullermatte,Siedl,0.5133886986811094,4602277,2362757,11.0
mullermatte,Stadtzentr,0.0074391437108196,4602277,34237,1.0
mullermatte,Wald,0.4190503961408668,4602277,1928586,9.0
mullermatte,undefined,0.0601217614672041,4602277,276697,2.0
mullermatte,infrastructure,0.0404545402199824,4602277,186183,1.0
mullermatte,recreation,0.0301433399163066,4602277,138728,1.0
mullermatte,Strasse,0.4602274974713085,0,91450,10.0
mullermatte,length,0.263977234683629,0,3169,6.0
mullermatte,Reben,0.0,0,0,0.0
mullermatte,Obstanlage,0.0,0,0,0.0
murg-bad,dist,0.1810287241148964,0,271,4.0
murg-bad,Siedl,0.1266831013197552,2521907,319483,3.0
murg-bad,Wald,0.4080749210815466,2521907,1029127,9.0
murg-bad,undefined,0.4652419775986981,2521907,1173297,10.0
murg-bad,infrastructure,0.003780869001117,2521907,9535,1.0
murg-bad,recreation,0.0055580955205723,2521907,14017,1.0
murg-bad,Strasse,0.1532697817131814,0,37128,4.0
murg-bad,length,0.1178439906260462,0,1423,3.0
murg-bad,Stadtzentr,0.0,0,0,0.0
murg-bad,Reben,0.0,0,0,0.0
murg-bad,Obstanlage,0.0,0,0,0.0
neuenburgersee_cudrefin_mattera,dist,0.5257181028724115,0,787,11.0
neuenburgersee_cudrefin_mattera,Siedl,0.3029552216354577,3244156,982834,7.0
neuenburgersee_cudrefin_mattera,Wald,0.0906953919601893,3244156,294230,2.0
neuenburgersee_cudrefin_mattera,undefined,0.541948352668614,3244156,1758165,11.0
neuenburgersee_cudrefin_mattera,infrastructure,0.0052309445045182,3244156,16970,1.0
neuenburgersee_cudrefin_mattera,recreation,0.0580382077803903,3244156,188285,2.0
neuenburgersee_cudrefin_mattera,Strasse,0.1411998711638761,0,34992,3.0
neuenburgersee_cudrefin_mattera,length,0.0965015065282892,0,1168,2.0
neuenburgersee_cudrefin_mattera,Stadtzentr,0.0,0,0,0.0
neuenburgersee_cudrefin_mattera,Reben,0.0,0,0,0.0
neuenburgersee_cudrefin_mattera,Obstanlage,0.0,0,0,0.0
nidau-strand,dist,0.3173012692050768,0,475,7.0
nidau-strand,Siedl,0.7316381160570081,4405335,3223111,15.0
nidau-strand,Stadtzentr,0.0041560970959075,4405335,18309,1.0
nidau-strand,Wald,0.1114503210312042,4405335,490976,3.0
nidau-strand,undefined,0.15275546581588,4405335,672939,4.0
nidau-strand,infrastructure,0.0543014322406809,4405335,239216,2.0
nidau-strand,recreation,0.0423427503243226,4405335,186534,1.0
nidau-strand,Strasse,0.5057495945617594,0,99506,11.0
nidau-strand,length,0.3292601272179444,0,3949,7.0
nidau-strand,Reben,0.0,0,0,0.0
nidau-strand,Obstanlage,0.0,0,0,0.0
nouvelle-plage,dist,0.8557114228456913,0,1281,18.0
nouvelle-plage,Siedl,0.5304390955935246,2860926,1517547,11.0
nouvelle-plage,Wald,0.1117802417818566,2860926,319795,3.0
nouvelle-plage,undefined,0.2554630913207821,2860926,730861,6.0
nouvelle-plage,infrastructure,0.0337107635779464,2860926,96444,1.0
nouvelle-plage,recreation,0.0344115856194812,2860926,98449,1.0
nouvelle-plage,Strasse,0.2149415999412326,0,48042,5.0
nouvelle-plage,length,0.0371610311349179,0,459,1.0
nouvelle-plage,Stadtzentr,0.0,0,0,0.0
nouvelle-plage,Reben,0.0,0,0,0.0
nouvelle-plage,Obstanlage,0.0,0,0,0.0
oben-am-see,dist,0.1957247828991316,0,293,4.0
oben-am-see,Siedl,0.2927585538391352,4322562,1265467,6.0
oben-am-see,Wald,0.2292307201145987,4322562,990864,5.0
oben-am-see,undefined,0.4294814047779997,4322562,1856460,9.0
oben-am-see,infrastructure,0.012089126772502,4322562,52256,1.0
oben-am-see,recreation,0.0063809379715085,4322562,27582,1.0
oben-am-see,Strasse,0.2315433776537133,0,50980,5.0
oben-am-see,length,0.5590893873451623,0,6695,12.0
oben-am-see,Stadtzentr,0.0,0,0,0.0
oben-am-see,Reben,0.0,0,0,0.0
oben-am-see,Obstanlage,0.0,0,0,0.0
oyonne,dist,0.0400801603206412,0,60,1.0
oyonne,Siedl,0.9998847127810192,3738489,3738058,20.0
oyonne,undefined,0.0001152872189807,3738489,431,1.0
oyonne,infrastructure,0.0506603068779926,3738489,189393,2.0
oyonne,recreation,0.0124207935345001,3738489,46435,1.0
oyonne,Strasse,0.4848024230232413,0,95799,10.0
oyonne,length,0.2650652828925343,0,3182,6.0
oyonne,Wald,0.0,0,0,0.0
oyonne,Stadtzentr,0.0,0,0,0.0
oyonne,Reben,0.0,0,0,0.0
oyonne,Obstanlage,0.0,0,0,0.0
pacha-mama-gerra,dist,0.9839679358717436,0,1473,20.0
pacha-mama-gerra,Siedl,0.2182216193373169,2773332,605201,5.0
pacha-mama-gerra,Wald,0.6559878153787574,2773332,1819272,14.0
pacha-mama-gerra,undefined,0.0997504085338502,2773332,276641,2.0
pacha-mama-gerra,Strasse,0.0781718832111838,0,23838,2.0
pacha-mama-gerra,length,0.1392701707398727,0,1679,3.0
pacha-mama-gerra,Stadtzentr,0.0,0,0,0.0
pacha-mama-gerra,Reben,0.0,0,0,0.0
pacha-mama-gerra,Obstanlage,0.0,0,0,0.0
pacha-mama-gerra,infrastructure,0.0,0,0,0.0
pacha-mama-gerra,recreation,0.0,0,0,0.0
parc-des-pierrettes,dist,0.5838343353373413,0,874,12.0
parc-des-pierrettes,Siedl,0.942428492879423,3102698,2924071,19.0
parc-des-pierrettes,Wald,0.0507264967457354,3102698,157389,2.0
parc-des-pierrettes,undefined,0.0068450103748415,3102698,21238,1.0
parc-des-pierrettes,infrastructure,0.4310654791410572,3102698,1337466,9.0
parc-des-pierrettes,recreation,0.0528356288623643,3102698,163933,2.0
parc-des-pierrettes,Strasse,0.356435307878781,0,73082,8.0
parc-des-pierrettes,length,0.2544358888516906,0,3055,6.0
parc-des-pierrettes,Stadtzentr,0.0,0,0,0.0
parc-des-pierrettes,Reben,0.0,0,0,0.0
parc-des-pierrettes,Obstanlage,0.0,0,0,0.0
pecos-plage,dist,0.533066132264529,0,798,11.0
pecos-plage,Siedl,0.3513414342096512,3954387,1389340,8.0
pecos-plage,Wald,0.0821174053020101,3954387,324724,2.0
pecos-plage,undefined,0.5327685428866724,3954387,2106773,11.0
pecos-plage,infrastructure,0.0174077549819984,3954387,68837,1.0
pecos-plage,recreation,0.0178449908923936,3954387,70566,1.0
pecos-plage,Strasse,0.2316676932118054,0,51002,5.0
pecos-plage,length,0.1422832273183796,0,1715,3.0
pecos-plage,Stadtzentr,0.0,0,0,0.0
pecos-plage,Reben,0.0,0,0,0.0
pecos-plage,Obstanlage,0.0,0,0,0.0
pfafikon-bad,dist,0.4108216432865731,0,615,9.0
pfafikon-bad,Siedl,0.6073899508491356,3146435,1911113,13.0
pfafikon-bad,Wald,0.0422617978760088,3146435,132974,1.0
pfafikon-bad,undefined,0.2070956495208069,3146435,651613,5.0
pfafikon-bad,infrastructure,0.036558835634615,3146435,115030,1.0
pfafikon-bad,recreation,0.0099023180202356,3146435,31157,1.0
pfafikon-bad,Strasse,0.2714034661437879,0,58034,6.0
pfafikon-bad,length,0.2674087713424841,0,3210,6.0
pfafikon-bad,Stadtzentr,0.0,0,0,0.0
pfafikon-bad,Reben,0.0,0,0,0.0
pfafikon-bad,Obstanlage,0.0,0,0,0.0
plage-de-dorigny,dist,0.1837007348029392,0,275,4.0
plage-de-dorigny,Siedl,0.9076730746872927,3655575,3318067,19.0
plage-de-dorigny,Wald,0.0430545126279723,3655575,157389,1.0
plage-de-dorigny,undefined,0.0492724126847349,3655575,180119,1.0
plage-de-dorigny,infrastructure,0.3790894729283355,3655575,1385790,8.0
plage-de-dorigny,recreation,0.0648289256820062,3655575,236987,2.0
plage-de-dorigny,Strasse,0.4892834338217428,0,96592,10.0
plage-de-dorigny,length,0.2391195179109474,0,2872,5.0
plage-de-dorigny,Stadtzentr,0.0,0,0,0.0
plage-de-dorigny,Reben,0.0,0,0,0.0
plage-de-dorigny,Obstanlage,0.0,0,0,0.0
plage-de-serriere,dist,0.5617902471609887,0,841,12.0
plage-de-serriere,Reben,0.0019640506283614,3561008,6994,1.0
plage-de-serriere,Siedl,0.8773802249250774,3561008,3124358,18.0
plage-de-serriere,Stadtzentr,0.0220007930338825,3561008,78345,1.0
plage-de-serriere,Wald,0.0986540889545881,3561008,351308,2.0
plage-de-serriere,undefined,8.424580905181904e-07,3561008,3,
plage-de-serriere,infrastructure,0.0368123295426463,3561008,131089,1.0
plage-de-serriere,recreation,0.0092285667428997,3561008,32863,1.0
plage-de-serriere,Strasse,0.4763094101226768,0,94296,10.0
plage-de-serriere,length,0.1666387679946434,0,2006,4.0
plage-de-serriere,Obstanlage,0.0,0,0,0.0
plage-de-st-sulpice,dist,0.8503674014696059,0,1273,18.0
plage-de-st-sulpice,Siedl,0.9757729080334216,2978071,2905921,20.0
plage-de-st-sulpice,Wald,0.0215673165616266,2978071,64229,1.0
plage-de-st-sulpice,undefined,0.0026597754049517,2978071,7921,1.0
plage-de-st-sulpice,infrastructure,0.3432691833069124,2978071,1022280,7.0
plage-de-st-sulpice,recreation,0.0334511836688917,2978071,99620,1.0
plage-de-st-sulpice,Strasse,0.3136933587238443,0,65518,7.0
plage-de-st-sulpice,length,0.1806160026782725,0,2173,4.0
plage-de-st-sulpice,Stadtzentr,0.0,0,0,0.0
plage-de-st-sulpice,Reben,0.0,0,0,0.0
plage-de-st-sulpice,Obstanlage,0.0,0,0,0.0
pointe-dareuse,dist,0.0354041416165664,0,53,1.0
pointe-dareuse,Obstanlage,0.0464354090425529,2153529,100000,1.0
pointe-dareuse,Siedl,0.1937828559541106,2153529,417317,4.0
pointe-dareuse,Wald,0.1137760392360632,2153529,245020,3.0
pointe-dareuse,undefined,0.6460056957672732,2153529,1391192,13.0
pointe-dareuse,recreation,0.0011404536460851,2153529,2456,1.0
pointe-dareuse,Strasse,0.0829975871480315,0,24692,2.0
pointe-dareuse,length,0.2062269835955808,0,2479,5.0
pointe-dareuse,Stadtzentr,0.0,0,0,0.0
pointe-dareuse,Reben,0.0,0,0,0.0
pointe-dareuse,infrastructure,0.0,0,0,0.0
preverenges,dist,0.7261189044756179,0,1087,15.0
preverenges,Obstanlage,0.0626916543698125,3228468,202398,2.0
preverenges,Reben,0.0241253746358954,3228468,77888,1.0
preverenges,Siedl,0.7639041179903285,3228468,2466240,16.0
preverenges,Wald,0.0441051297395544,3228468,142392,1.0
preverenges,undefined,0.105173723264409,3228468,339550,3.0
preverenges,infrastructure,0.0279538158656056,3228468,90248,1.0
preverenges,recreation,0.0112908041832844,3228468,36452,1.0
preverenges,Strasse,0.2795856901491221,0,59482,6.0
preverenges,length,0.166722464010713,0,2007,4.0
preverenges,Stadtzentr,0.0,0,0,0.0
preverenges-le-sout,dist,0.2818971275885104,0,422,6.0
preverenges-le-sout,Obstanlage,0.0787586766030942,2602545,204973,2.0
preverenges-le-sout,Reben,0.0299276285328399,2602545,77888,1.0
preverenges-le-sout,Siedl,0.7877927182815283,2602545,2050266,16.0
preverenges-le-sout,Wald,0.0853495328611032,2602545,222126,2.0
preverenges-le-sout,undefined,0.0181714437214342,2602545,47292,1.0
preverenges-le-sout,infrastructure,0.0178901805732465,2602545,46560,1.0
preverenges-le-sout,recreation,0.0249098478604596,2602545,64829,1.0
preverenges-le-sout,Strasse,0.2536941498228503,0,54900,6.0
preverenges-le-sout,length,0.1711583528624037,0,2060,4.0
preverenges-le-sout,Stadtzentr,0.0,0,0,0.0
quai-maria-belgia,dist,0.8283233132932531,0,1240,17.0
quai-maria-belgia,Reben,0.0006942133268307,2517958,1748,1.0
quai-maria-belgia,Siedl,0.9991369991080074,2517958,2515785,20.0
